label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
10,1380.371961666572,569.4038271954087,1459.4401083194625,-940.6416975533537,440.81995106462597,162.63466854215216,1063.4514566689902,251.4314718971857,266.9587645002791,-184.02137706910594,96.92489920206908,-560.7798347351007,-44.927301762501024,-80.07600571803098,49.43479949883479,110.72085464487456,219.82239659498194,-268.82890843525195,-5.930753323460032,-259.5994672609923,399.65341356860927,-265.3222426540591,-213.14836846035104,-294.7189774244298,132.04228056316083,-140.7783654764025,-30.1930689896369,-10.867102391349128,-395.33852745693747,151.49688445886727,-284.81107582852127,99.31639850746171,-119.25062846095307,134.81735996565936,151.83773105642575,-39.24700137236222,155.04853165298852,-341.915262007208,-210.12750316968405,-193.50844597680893,28.643308585984006,113.52361097407696,205.816025234848,-117.44099998703258,-153.72439563958565,-75.02517059417707,-134.3931824757598,-143.78371396530528,17.179014430582722,-40.487740461622664
10,1217.212170055035,-1539.8506608195412,689.5373407885314,-1349.2712276535565,-528.4706583040638,-1322.1115522281136,459.45528959020936,-22.307921156381482,-907.6543162733259,-117.13484430027958,963.4333760485165,-488.818199896453,-548.2852050747588,382.37016027153607,223.96277354373996,24.613098083890343,97.11303940277665,-353.83435079111774,222.86889340059273,135.87069094074954,-70.76710801471192,-493.20992621123725,-84.42870949903791,-401.92623447262605,-295.0080012656942,-25.28949155128803,685.7084980260064,84.32146628819581,119.1420348376169,-16.260036294393636,-153.0579421084159,276.6098898849218,134.864743508134,308.1198666382503,-106.40027788503673,-21.22156401310109,-242.01352407192186,82.71576128145499,100.72869184581285,-380.1173103264082,-134.78129930483885,165.0861660338473,-1.6407723176233677,269.49139327361814,115.87687456382272,50.0106385299957,-259.035433358983,131.5254202006099,14.32159525895117,-50.82631558088989
10,1624.349903443847,-1144.484360599613,1010.6081607602938,-1080.9848075450923,-101.11684223174446,-1002.4116629148097,351.4956834895016,3.0571675903449886,-1101.201162972254,-506.54012267601655,751.4268687299002,-457.1818172921004,-522.1910426145878,91.2756500403782,148.47841924717076,154.2728314919675,308.63176797711594,-472.9065220973415,344.38575059412887,-152.84091073299578,-241.85865807510544,-125.83989843887791,-196.4874222840698,-108.89680829876204,68.40640862911658,69.27761055399264,175.57884365200212,54.69045162644725,-6.596617255889502,-237.53794118155662,-379.3083820659132,138.13576997523717,29.378232532648866,107.28372610127923,27.69281968209728,-67.03280753284413,-84.37116195898096,-200.65413937683067,34.119744079500386,-249.64492705241815,167.20420188159082,35.89659362270496,64.07644046096593,162.3046898953526,-51.25685620079322,95.90985599340027,-205.89940985616968,225.2018388011578,22.664299631460118,-94.566934840288
10,1613.0014079190908,-1020.7444971964527,1166.9408708209141,-463.3639038980916,147.10518220642334,-822.5535342582067,192.72365873759657,-184.52824692104963,-1000.9903630466429,-484.24119898897976,1035.137802805569,-562.0446867956957,-217.4921491373939,-77.32970118915605,-206.69161952615443,144.73819139995481,559.9997739551859,-390.0171905351548,74.10387927118998,-77.96672363898773,-181.82617920970068,335.6191329665939,-357.82359655541813,-8.055870046295134,73.49831998352603,200.17355156610284,-449.970404855838,-162.55647043318365,10.34683786498993,187.74203722024802,-92.48901327539244,45.35715351806435,106.66317942750418,-139.43255025434956,137.41567352742393,107.73665924688453,47.199316391314674,-337.9870282634045,-149.99522519431096,-162.76836715051803,106.84616533102314,-277.8254711810165,-17.77966270816798,-24.393748966421086,-339.61603317687496,166.75042798489437,-13.11155476303685,38.08967990918689,-98.36085811820809,115.96468820449678
10,1342.968537001614,-983.8571549172973,1088.932298772648,-357.36785840993633,58.64514841947874,-560.8078088666379,83.06051738675302,-201.8280648720883,-781.8672778221684,-430.51337551572146,1035.5701290204884,-413.2387672162673,-326.60494907921156,-80.1812191301361,-217.52274583180034,166.5384189312454,577.3294869303177,-310.9110568724274,-58.92981282586308,-12.594798911955522,89.12812556314542,452.8799630668418,-357.02756929958207,112.08746784546622,15.259142180530493,66.08626493817621,-444.34197867898865,-147.043568758708,197.54978841690723,420.82814532282543,-83.63759925122244,-241.59644036486372,128.06547466100855,-166.8319009472452,-116.75506830304059,176.45100185372758,1.349566329499993,-270.2650248544148,-285.9099999049434,-59.30767369274298,-3.2436949194790223,-171.56816106019497,110.99988389467148,-116.58630979072893,-412.2387801410433,237.11736794508397,-0.9400255866334852,52.98012818300007,-31.57812744848892,-49.17016855804064
10,1780.7379537432623,-298.1861502332498,1685.8623978891,-734.1794305380031,-580.3747283794186,-380.3601543449175,-55.34542306637519,250.66084828038487,-792.991198297631,-292.39060837875525,555.4977463038612,-10.221938069483665,-506.72055864635064,-208.96623749665866,-148.04030702939383,71.89351396175346,225.47417364812299,-580.7331480786929,314.28540568890475,-24.508192902750906,33.799032737459015,-114.35690647301087,129.85240684164364,-87.3695036213291,533.8096685453766,-134.91458117190186,106.50062650128748,122.57592861133469,-236.3163079892872,-185.76897882362087,-176.92113006989348,135.8931841425723,-18.89228367513918,22.083996620251675,-77.26752865723694,-294.6086027648304,-30.152976006214523,-82.5824834241809,-80.18464467989561,-176.37190576777346,158.47810984174302,-64.41545280227382,-70.66968400828097,-126.27837641234085,72.5472197734257,166.06230056097667,-53.89933773669968,111.84026942413017,116.18024912826947,-43.0670113143928
10,1585.3055354086864,-909.4045627433911,2174.913890653737,-19.01873870231244,8.82655367520018,-1161.188747610437,68.99474359342132,-63.19137706273341,-908.4094810611504,-140.80476253859942,764.4069166922392,-732.4068138199416,25.07035496821336,-248.10656495035778,-30.957109468227763,-34.83280492460226,553.2481035469957,-431.2889567492908,197.98405406502025,352.5550667989546,-299.6668811326744,-61.75147310840355,-230.32308302595294,-236.8317935763523,-113.10473454768442,287.20258365703114,-71.11333829822024,-1.4824522837961354,-422.07969511755414,-168.62982045324566,-213.02487033150697,111.96806619218704,20.10549294314375,-0.874564145759475,275.88596031962794,133.9446677188846,195.38908514759171,73.63596439166595,21.12542540447379,-192.38416624667235,144.24775812077417,-127.02084255563086,-31.83957110866022,188.4202914387634,3.7504118428009825,47.57695322549075,64.02203461059197,-171.73011700102046,55.14624987000636,255.31682840033326
10,1640.4960124098318,-1081.6153797750426,1810.0740387014584,67.10146432841924,442.40252724422874,-1318.2500036480415,274.0797380365967,-227.11628080041697,-589.8125005671704,-235.50955846385685,1105.6033916758563,-798.5736271518457,-250.10425452915908,-146.68131978918754,-41.62576710963566,-104.44927110220675,703.7842841494192,-285.2158325856612,-6.012662274481539,46.73255927005201,-52.027720773501656,28.617462815392244,-192.04159280649193,-216.1640266439387,-334.7065456482783,312.25770958729044,-420.73788699755323,-175.95353292757184,-197.79949544699613,147.67660034610444,-1.8353478397007166,100.91441380570787,-217.53100986474405,12.504448102333953,44.18576427152598,63.672682587997464,147.04935621146137,-180.502501538846,-101.37579619936612,-199.34888341073912,178.78688061231637,-359.6946348052497,-139.8438698238562,268.7028668409752,-199.48724949379272,282.38449444710704,74.29272403213332,-198.17975842696882,-93.64382131837385,218.2086830720508
10,1912.7916110423273,-822.7920597901154,1614.123020675592,-623.3128820115913,-249.09440074582085,-1140.3309829583986,227.4150354493331,-135.58644126272452,-918.35284506004,-209.50028758671726,844.2121519509978,-419.17622575457324,-568.2888857987014,22.585099053194952,102.2654155248311,77.58763137335856,493.41574418644404,-603.6745511511309,323.83794521381805,-8.93122327489418,-158.56378931210156,-147.64901607017444,52.91800148427013,-119.82195045291691,104.55310935602499,177.13698323195823,176.81583564409078,240.42000742772458,-143.88853619295418,-283.89906405063783,-200.07790323003397,163.14220237124488,-67.20838050754256,41.108842411839206,70.63054951429426,-34.068196715456715,51.080482363400186,-0.5689259882636559,48.10486307105595,-291.33509820297195,278.7420057600406,-111.43157844347189,-30.220689467687144,206.40495951212213,69.20956881779614,147.8526204260778,-135.68618183999115,34.97859213355213,116.38658794021696,58.795432123755546
10,1507.4688976879083,-793.4642289040746,994.7353290449922,-1027.8646944608652,-1027.9280776531689,-827.1633914581403,16.595100139398824,-14.058453027679981,-331.2638653415332,348.26378900683625,1075.759292404938,62.410187546337085,-381.7320895594987,457.61922254186305,-341.6363482235331,22.966063151776282,-179.52061766976885,20.146656693153293,233.82090983292287,-91.51844309248922,492.1953348129942,-94.33786466680606,-130.22116928904885,-290.641158531585,298.12580586895615,-360.27678513242165,-129.90380066808427,433.83607585231044,-37.361893333347965,378.3094694697559,460.46398348904387,400.42277405944674,30.78768794592451,63.868949450179215,-97.93146476933578,-202.2886561329362,-264.94061068748357,-42.19764911868903,259.9338721365112,79.35163663074809,-37.572716052726754,23.008513028836237,-117.16453772897415,-19.38652321399249,271.3774358208072,72.16903844686095,90.14645990420023,88.48480330143818,72.37957580145448,-119.00108669143412
11,1622.9354492388213,2.549117802390109,-520.9577381087913,-860.0124580283716,-352.1755757656288,383.03748725396156,986.8481764879665,229.54556125664476,367.3817296397631,943.1569855342445,-286.68544459694516,493.5352741857426,-468.4301141267655,-311.2847885699225,51.0440930854728,-64.27325098890003,290.3828855578667,552.0981215954779,-65.2842100753042,179.12765170497536,380.82057848375433,352.81716733416124,-407.184497184099,72.28618649002196,167.7828693869509,83.7446380456107,-203.54593129605576,-431.38853482045397,-107.47563446062959,40.374469395718485,84.11868329160987,215.34294253165848,63.37925678659721,30.678289001846306,15.610977544974006,-24.152570662585617,42.68008638341724,71.34878156516876,-157.81683902933617,116.55006631521731,-204.8940237094157,-150.70648284175212,429.02902477856406,-157.75963585811382,-37.21697135124563,-32.026167983819995,60.99462958146547,136.54977961535113,146.49683008245967,19.139102116153396
11,1304.746423301621,61.37043458454648,-786.3762049849785,-1043.8667336565331,-1175.8861302896144,-43.0318088376945,129.39339938511353,1037.5439115899358,658.9671809705338,462.00602928088665,-22.35364615376215,197.62595790695528,-96.77648247105338,-20.583815567872968,-263.7815227470314,-339.24154628752876,-30.84385281827619,221.95044577114194,186.790819609418,-108.5217548251131,121.91317643047964,261.25003464366216,-415.62850582383135,-101.15516347741182,319.05198855237086,757.1046701587555,-224.3170967912201,-170.03973645194336,-33.966622632101696,-153.33941780835562,179.5521517143747,-210.09407441673872,188.20633781045956,-212.59299867735257,138.71408844729825,-162.2443736471314,143.6706014828002,424.3823734509136,-509.95538003548813,-155.77452914044213,108.01288128440741,193.951883502972,-52.77945858883503,-129.18327067066363,35.33178032314535,321.35301052625607,-319.20906733320413,258.743205119574,202.77626372869057,-301.41012908955923
11,1457.5339225784064,536.0974288548083,-740.1758504024324,-906.8429102501069,-611.0740619823508,251.52697057123103,644.2946394398832,361.85396496830606,666.3422137974301,705.3948481967233,-158.1556298151531,348.0481477218179,-277.8704469352937,-375.96101014244135,176.57258586726192,-49.54700412693364,324.4602880191005,391.11567335167643,13.34009186036015,235.13040543777606,326.8634336584372,316.42853289672115,-411.15949987120194,172.25904431530662,26.09848014445955,281.9792487051143,-135.89321993859625,-462.1818486696405,-24.373878954736384,57.493852640005414,75.35253358193671,88.57972759351657,262.0905257145657,-64.52215823904632,-123.61471583735845,-142.7750752096803,77.57477768694011,200.33112649601136,-368.4793966825361,-35.740015327539695,-100.7241933493512,-150.19834410354522,192.0709460555388,-107.17623700560263,57.77313159553013,-103.52221289383338,-121.40234639390204,210.17558455023087,110.43679241347698,43.081294784124914
11,1037.406383577408,1235.1127071033357,-1194.220994202087,-437.1756163742371,-263.7484244728212,-505.7166937530191,542.5059556001612,-570.1849644453663,220.30157227411271,711.065025552025,-180.42317005578036,370.22393295264317,12.702624091625959,-392.3328291374674,533.6503135895023,106.45355138547103,-82.46487651453167,401.3915571656269,106.80949643309944,-394.04815395988925,361.38770522751,-50.415894224920855,-133.556083834537,359.427093639335,7.530879222226448,129.54236638094804,166.4955892451874,-374.9494803891023,27.2095902034563,185.11810047430708,238.6560752750624,566.6213592003743,45.250387266639585,-54.252639765945595,319.01480358293844,-369.5916946514648,-147.00063832822633,175.8506628954133,-105.72090687389071,97.45260704091332,17.073150335502802,-156.57581240361992,-806.3119963273726,107.2799925271728,-320.08447732481454,-145.74875279990727,-5.072715849141998,-126.27231325916128,34.78589928515143,-92.072271507127
11,1103.7843514876545,1155.1377964962132,-1074.440520651424,-323.6495169484175,-123.99041733748436,-629.8483146720672,450.03929084244555,-703.0059581062424,22.45466082081531,872.8234380596829,-181.24686873427035,302.9281253304744,70.79589475149803,-476.66741483283784,497.2284435683508,124.51147103201399,-318.6120610101753,389.74776340955316,128.1426950968398,-542.8177812607098,358.738714400259,-38.181125402383266,22.624256505165775,279.09921465751074,-103.13849627800566,175.3083339162443,232.39272225244304,-247.71640138410945,46.50939172034969,290.56530018739585,238.13492927112569,758.2502970795396,28.486849340742825,31.778526137079513,392.65132709229704,-492.2222730471857,-173.32185379963303,93.70147117835035,-281.38593917634716,173.9794090349928,164.47005685662302,41.267873924922164,-687.9264279132358,120.1830243761508,-217.03821950568718,-50.444235870654026,90.30156128592205,-20.545348395411157,6.190116313616148,35.22746115792972
11,1595.8955646322108,-157.77272978122284,-430.85027310956133,-1224.1088801441338,-710.9873138863443,215.42900530668854,628.2137833594013,644.7124478485855,501.9370209541852,563.785139925531,-174.62575671876348,558.1414577441191,-396.9269160591425,-76.64007764184507,-229.4854090107164,-257.09878338928104,142.17456553906243,211.05370477521475,-109.58193339552506,307.98021589042844,321.9892666543846,330.63782885406476,-552.6326041614988,83.80083095787242,6.998959878002783,250.77293165788444,-54.40749635653425,-231.3680490710366,-82.10704671275253,-7.533521698685055,113.55945788301196,-27.18786264822216,118.71097189993736,-348.6248487368412,131.3553511471836,-51.99746076520867,-153.7114023048126,56.89657585475694,-277.1807246081659,-171.93702631460565,-173.23204149483962,69.21347846903865,267.4208889213775,-325.71212645404995,-289.9940332721216,-45.244222690351236,-318.6440665057452,257.30098256704844,114.9616528195666,-136.13765985433517
11,1584.4175226849088,131.66861932103353,-549.8793027076614,-648.4119562805809,14.917527305051088,733.1985158019542,1215.1009660923905,-498.477893697627,-142.79535780960725,972.6992510856165,-207.13646288178433,424.4603627723326,-377.61364360614425,-37.53099944826601,-150.0303687682979,-392.90455669494634,69.92601463452212,367.8647999233805,-136.1862170917769,-152.98902531428016,417.08690065633925,218.15720671577577,-236.08022944607004,-246.59937274002687,259.124167133192,268.04301260113346,137.04382024800853,-23.64330475922887,-299.33312595242205,-286.7197780902215,-261.9184618444026,146.04141836462315,138.20212990663862,605.104821830371,-130.56190564899757,14.610410708673175,155.7521210991945,-189.04316788346682,-55.600398329365426,-18.369261201999343,-214.26135470846424,3.557589130584237,341.540768359611,-53.85365083840111,164.01309528070328,13.391675651234706,335.82031510059306,17.10818700999389,166.95501122766453,74.24620907761023
11,1383.9216082693129,331.45712179043863,-599.7095264404205,-170.21113594622722,210.09305666525995,822.6045803564548,1013.1408589130293,-788.9284060350496,-543.0224098375463,1027.8991935751908,-161.84767505426618,115.86925268499314,-142.06048554130626,175.2532408045286,-386.1649911813816,-372.58411741445417,-54.63829530576706,150.60020503398695,-124.02208325027371,-67.72521250841551,324.3884581708513,319.2131540122871,154.08276235816174,-585.7764436171899,318.7950092200253,403.59727514135875,177.8706685330178,322.1911896850818,-437.4788906746665,-586.5436623872323,-490.24560909194395,16.32810969315871,64.29493303316119,440.05779621686474,-176.3433225645098,35.10916846212043,439.7227702336438,-193.86580418428196,-12.83475350075018,-205.33772874296704,11.661893842678907,231.33724643629665,-13.421999489130151,282.0107470447451,223.19085313633872,-57.779782005359905,119.05123690873106,289.3383221448604,-15.243293464543978,24.045255531191046
11,1310.8878886666328,648.1653042176672,-935.6306925623666,-755.132383794855,-198.89414049813,554.7759273491115,911.6325396714545,-612.8583777062852,179.66254887117896,862.6901092435958,-219.7305274539012,381.3735697918318,-440.27562927849726,-229.7765552664555,305.01010776063055,-224.6697750672262,31.124972926998815,425.38681062036864,-104.1166104421315,-38.73719111212231,433.2893513358442,398.6831380079966,-145.937736053715,-244.11502758029775,72.74639656504566,107.44283347876144,-32.5128956949475,-324.9521614456971,-204.52165266491744,-116.28051350541602,-192.9416193304626,200.04810091848253,121.60776033452055,419.4921033548494,-115.20451322216265,97.9749528216486,106.91594821232229,-22.955500188902427,-12.1344227082988,-31.005894107599214,-126.09160606988226,-260.02195277412767,25.08476662649553,-47.666614937761395,363.1399610375372,71.38236415393801,344.66974750738126,-61.18539425649391,48.07973939503173,40.04086328748782
11,1588.1315766726493,-345.8997050849618,-525.2042451888666,-998.2610391272339,-174.70658132734502,533.9871867204175,1098.1466700996928,-87.99988385279335,146.25125523743395,808.4791891284144,-256.9982710848579,600.1454068490334,-604.8113892575534,-11.521103832106864,-261.92556676475954,-304.0859434203288,301.17803330270004,404.9399444342482,-209.0575568139724,67.30092297759914,330.6781559493024,345.4994275759105,-463.2820591424193,-46.97034945559001,66.64519600709372,28.010347465698963,-186.47279872385582,-263.27930352860466,-140.93587196529614,-138.95646994712874,-180.3484868875792,118.50125118625141,172.23289446596235,249.24572921885186,-25.252622292803864,9.92902270992876,122.90852323701472,-94.70535915392425,-61.316502136122025,72.34969850620497,-402.30542591108934,-154.5087043844701,281.7094905363427,-324.1192865911436,-88.27013630851555,-126.04477162772898,270.39554964811776,-43.5932983017464,149.75585666556918,-40.03555843374318
12,-135.1450126878308,1802.1086772303206,900.0757775385104,-279.90427972311784,70.00169168339947,178.60945424643754,-208.5667058904778,604.7447622367829,-133.25004659416072,-636.263391633657,-367.44635138302397,-143.69228218845268,132.17602220801865,-176.16084731334368,461.70523634786696,-94.61506292563051,369.2125413629256,49.868465206088054,-13.331185642514384,-125.0088660273553,324.3800195794072,-94.32973975520059,367.269156811492,-171.7446574051569,-5.411356880924167,132.522401259266,-236.3351209551136,306.28228174346646,16.107271420497852,-158.6719198131489,383.8771592132302,115.0888795408489,104.91084574579435,179.76094930925717,97.037214014614,239.3643648588081,184.3672695583344,139.88592628415512,14.961040402382022,-35.225805751435416,-93.80296039283627,10.837747600036117,31.798769371969236,163.2949401979108,-20.36401647466652,-73.75940401457481,77.1016976679489,127.39766186454622,365.78169640970185,-38.858417891218345
